level_0,index,wallet,total_txns,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidations,unique_assets,num_actions,repay_to_borrow_ratio,net_flow,is_liquidated,days_since_last_txn
3127,3127,0x05738aa4019e4bd797c4670fe66641ceaf88b2fa,25,2638.1338959909535,655.3335169613812,274.54763181083956,722.5263888018619,0.0,8,4,0.4183050609420485,1260.2739902277106,0,1430
3128,3128,0x0573c1458426e6c0baf682596a88b1ecfd1e5b24,1,1.0161850362133313,0.0,0.0,0.0,0.0,1,1,0.0,1.0161850362133313,0,1458
3129,3129,0x05747b9294fdb5d9e4fb24250807142c82311c32,1,1.5647112620231445,0.0,0.0,0.0,0.0,1,1,0.0,1.5647112620231445,0,1457
3130,3130,0x0574d93609ad75fa73eea91576a274873d8c3079,2,9173.712635491891,0.0,0.0,9173.712635491891,0.0,1,2,0.0,0.0,0,1441
3131,3131,0x057536f8e7ae97f17aa5fd21bd7942a7fe152241,21,0.796912914053713,0.0,0.0,34133.14924830136,0.0,6,2,0.0,-34132.3523353873,0,1419
3132,3132,0x0575d52465bf30e9c0bfc3fd7256e4743a2f11fd,114,113365.9951726268,69106.0529383226,3063.861051571273,95310.57359319195,0.0,7,4,0.04433499796765666,-51050.63135888774,0,1417
3133,3133,0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,11,223.88499160489613,25.134258950393516,25.125218478972677,142.55093714833296,0.0,7,4,0.9613901249950826,56.199795506169636,0,1482
3134,3134,0x05773554ce76136914c2623ff5a6cbf9060c9d4d,2,18.019164958548295,0.0,0.0,0.0,0.0,1,1,0.0,18.019164958548295,0,1416
3135,3135,0x0577ba0a9145afa894becc8f2387711fd48a6e04,37,13400.514243014048,4400.97715924511,4406.737263156968,2103.259216722159,0.0,5,4,1.0010813558861524,6896.277867046778,0,1421
3136,3136,0x0577d10320eaecd294b5d92ea3c4f09fddcf9943,1,1.020619756576002,0.0,0.0,0.0,0.0,1,1,0.0,1.020619756576002,0,1450
3137,3137,0x05783f328f8d64bc7f230911a6605165a2300360,2,102.68236466110031,0.0,0.0,102.68242405580143,0.0,1,2,0.0,-5.9394701125370375e-05,0,1478
3138,3138,0x057880e32656dee0cacd1188cc231e13a80dac65,1,12.790934612683428,0.0,0.0,0.0,0.0,1,1,0.0,12.790934612683428,0,1460
3139,3139,0x057abc564ba0e32611387cc3964d2c465c2018db,2,100.06315529861902,0.0,0.0,99.99112232672785,0.0,2,2,0.0,0.07203297189117563,0,1481
3140,3140,0x057bcaf22fe3994333bea7d27009ff27b95fb12f,10,2149.3387012235735,736.288800296503,0.0,0.0,0.0,4,2,0.0,1413.0499009270704,0,1413
3141,3141,0x057c1c29f1e071c8a4f92baf4255e8b76e5f8eed,33,19032.901618526168,22763.717589489606,22940.494209414508,31224.203419956506,0.0,7,4,1.0077214496175457,-34955.019390919944,0,1423
3142,3142,0x057cbdf52f285319235983ef77ad96dfc9ce9620,54,40498.967653911546,15004.676711812057,14083.503451296729,40422.0343096745,0.0,5,4,0.9385450401054276,-14927.743367575007,0,1419
3143,3143,0x057d1a2b6ee1c3f1e478adb3059fd1541900e26f,11,1781.399626636502,926.4033987403542,919.551544165975,919.551544165975,0.0,3,4,0.991533506794299,-64.55531626982713,0,1488
3144,3144,0x057d7248fcf362236e61b505868be9678b609538,1,0.9887981759464893,0.0,0.0,0.0,0.0,1,1,0.0,0.9887981759464893,0,1455
3145,3145,0x057e26424db996ccf850a5e4d52d0c2457587d7a,21,26090.22961044714,8251.66141589047,501.0071580889691,0.0,1.0,4,4,0.06070855604523913,17838.56819455667,1,1420
3146,3146,0x057f4e2ed5cddbbe33cd90e821d28c8b3ff29796,1,258.9476376000004,0.0,0.0,0.0,0.0,1,1,0.0,258.9476376000004,0,1537
3147,3147,0x057fe25001337cdfd44a7917fb999290f93e35f4,3,12.001124115053113,1.1191814376473717,0.0,12.008098421441057,0.0,2,3,0.0,-1.1261557440353158,0,1432
3148,3148,0x058029f046ce0868cd7045343d3f831feae523b5,2,0.021994998718161393,0.003792241158303688,0.0,0.0,0.0,1,2,0.0,0.018202757559857705,0,1529
3149,3149,0x05804c97ed9afda7533ec39f942dc2ba2d02031b,1,1.005734292265249,0.0,0.0,0.0,0.0,1,1,0.0,1.005734292265249,0,1457
3150,3150,0x05805ef5b428b765d10916c6e65362cb141d7b35,2,1.1621454547466752,0.0,0.0,0.0,0.0,1,1,0.0,1.1621454547466752,0,1452
3151,3151,0x05808c037e9f759096cf77a7f1f50a9f01dd5c56,102,18767.338452478547,8834.275496681275,4693.768855647373,6206.223039311797,0.0,7,4,0.5312532537791783,3726.8399164854745,0,1413
3152,3152,0x05810cd51a819eb4cdfa4bdba27a90feec167926,44,4096.265297435657,2321.3255655274656,1681.1683788481068,2739.131429689434,0.0,4,4,0.7239158900902277,-964.1916977812425,0,1448
3153,3153,0x0581aa730b3b1de111680591745d2a4c2ef3e064,2,10.103472326702851,0.0,0.0,0.0,0.0,2,1,0.0,10.103472326702851,0,1454
3154,3154,0x0581da9ef60831bc65eccb0f335ec0daa80b4797,1,0.0,0.0,0.0,626.7244622405417,0.0,1,1,0.0,-626.7244622405417,0,1474
3155,3155,0x058228160fb88d755acc37e8dd0099a2a889b941,3,0.0,0.0,0.0,71939.07009389468,0.0,3,1,0.0,-71939.07009389468,0,1488
3156,3156,0x0582a627a632dbf689786b1e537d22062706baa1,18,1303.1429162638974,458.42820119634496,457.545790280453,4179.0111708448,0.0,4,4,0.9959027092568759,-3334.296455777248,0,1485
3157,3157,0x0582d6feae3fb27cb31826ea30a45f0e5b86ce7e,2,0.03256285860606039,0.004994815496772845,0.0,0.0,0.0,2,2,0.0,0.027568043109287545,0,1524
3158,3158,0x0583035204b3053085f8a5dd580f566bee4a89b8,1,1.1161569496554564,0.0,0.0,0.0,0.0,1,1,0.0,1.1161569496554564,0,1451
3159,3159,0x05834fc3038acb6434e5930f351947af0d6431a0,2,2.259609878203447,0.0,0.0,0.0,0.0,1,1,0.0,2.259609878203447,0,1456
3160,3160,0x05836bb87ccfe6f364b7ec7f821bf6431ff4270f,1,1.1061863749403542,0.0,0.0,0.0,0.0,1,1,0.0,1.1061863749403542,0,1452
3161,3161,0x058440976f25ab70e3ed83980138806263e56994,3,15.90373929346164,0.02712667597617033,0.0,0.0,0.0,2,2,0.0,15.87661261748547,0,1435
3162,3162,0x058476edacb23e9507cff379e7dd8cf4dee4d2db,24,449031.4045223319,161079.6074071714,161142.34115406024,767274.2535257544,0.0,5,4,1.0003832475422245,-479322.45641059394,0,1464
3163,3163,0x058494fd3ad045bf0b7af25733555c64e742852f,4,9328.709592793855,0.0,0.0,9327.36650757676,0.0,3,2,0.0,1.3430852170949947,0,1431
3164,3164,0x0585a7671569aab97fe798ed25b3a03a148f9179,1,0.4586387003484191,0.0,0.0,0.0,0.0,1,1,0.0,0.4586387003484191,0,1462
3165,3165,0x058607160117c0a9c2af83cce266a9541ff341fe,2,2.036959177501891,0.0,0.0,0.0,0.0,1,1,0.0,2.036959177501891,0,1451
3166,3166,0x05861850bdb054b967c9405c4d8baef2e047473a,94,22052.942481981936,18431.226444603246,18475.18108705703,66338.37468649066,0.0,6,4,1.0023304098711505,-62716.65864911197,0,1436
3167,3167,0x0587a761fac209de0d9bb6e186fa21523582d028,1,1.0054008533587215,0.0,0.0,0.0,0.0,1,1,0.0,1.0054008533587215,0,1457
3168,3168,0x05880d8210711050cd379851161297a0559fa8f3,7,0.0,0.0,0.0,6210.73365099363,0.0,3,1,0.0,-6210.73365099363,0,1464
3169,3169,0x0588fc09cfb90f057eb8bd46344ab483b7c42dd1,20,11040.313386840433,5709.283639476777,5694.503763903736,11013.360637261418,0.0,3,4,0.9972365863818129,-5682.330889897762,0,1498
3170,3170,0x058996b42aeff3012d868ee5e116e8616ccd8f85,2,2.0780994665133656,0.0,0.0,0.0,0.0,1,1,0.0,2.0780994665133656,0,1443
3171,3171,0x0589a45d8e905150cb4f229cd30c54ef1202a84c,2,2.22908587114404,0.0,0.0,0.0,0.0,1,1,0.0,2.22908587114404,0,1452
3172,3172,0x058acc4702748c7eddf2bf77831a0300f68a8660,1,1.1084429069598207,0.0,0.0,0.0,0.0,1,1,0.0,1.1084429069598207,0,1453
3173,3173,0x058ae85d9747b3003366b375b4643d51c9100d0c,146,297529.77564574266,261426.547820714,229391.37144795415,255737.2073099278,0.0,1,4,0.8774567690367117,-219633.97948489914,0,1462
3174,3174,0x058aebff10cdc3057570cfc360ab9754da0d1241,22,1860.0301404609957,800.6502382662973,806.0547933654464,805.431956139631,0.0,5,4,1.0054943601197883,253.9479460550674,0,1487
3175,3175,0x058b0479324ccba9a002ab761bf74ed6ff361525,17,625922.4909036842,499446.03687452927,500836.7256590337,627587.3292160946,0.0,2,4,1.0027824547587687,-501110.87518693967,0,1482
3176,3176,0x058b0a724821bb506ebd683915829ff9db65542b,4,1666.6897787904024,617.1648000000008,617.1648000000008,1666.6897787904024,0.0,2,4,0.9983823084070785,-617.1648000000007,0,1543
3177,3177,0x058b0e59b6dd493ec3a7fd35de80c2f0a761d994,1,0.01286942871618047,0.0,0.0,0.0,0.0,1,1,0.0,0.01286942871618047,0,1460
3178,3178,0x058b10cbe1872ad139b00326686ee8ccef274c58,522,61677277.97874451,31710355.73477478,5615219.905039246,40213407.632045746,0.0,7,4,0.17707842116078698,-10246485.388076019,0,1494
3179,3179,0x058b6e3812f85da4468cf55d98361436bc8e34f6,9,171.9944155080591,53.53442734338675,53.67088904527401,53.620064802439074,0.0,2,4,0.9841652632991761,64.83992336223326,0,1477
3180,3180,0x058b7ae6b79a769d365eb52883369b6fda899ec5,33,7452.158986008837,4832.934739738958,4843.231690673217,7245.305469305805,0.0,4,4,1.0019232677797303,-4626.081223035926,0,1503
3181,3181,0x058bea196cb4c1ef5019b0ae902fe3ed1021136c,10,659.2997698218401,0.0,0.0,764.2278366898316,0.0,2,2,0.0,-104.92806686799156,0,1416
3182,3182,0x058dc0637fb47ad027cfe61c41f51bc8dd62ab74,1,0.0009925053623945882,0.0,0.0,0.0,0.0,1,1,0.0,0.0009925053623945882,0,1463
3183,3183,0x058e6cf8872e54f8196b0dfb354344906a0798a6,4,186.5486995096826,50.08318840000007,50.12767323624761,0.0,0.0,3,3,0.9812949192546396,136.46551110968252,0,1483
3184,3184,0x0591a3e49be38e32391eec94b054e0e38857fc78,1,0.2352328018434882,0.0,0.0,0.0,0.0,1,1,0.0,0.2352328018434882,0,1510
3185,3185,0x05924fea07959afc5ab178eb9de5403850299214,15,2919.9348982773777,1435.1546741993675,555.7098026956891,0.0,0.0,2,3,0.3869428639401171,1484.7802240780102,0,1523
3186,3186,0x05928b30cdadf923980ad00655f89349d08751fd,55,15607.335690904632,4609.939847592602,4601.340628646078,49852.85990326727,0.0,4,4,0.9979181643517783,-38855.46405995524,0,1464
3187,3187,0x05941c397545b80cc196fe139b989ab1be63197c,13,19133.151836625493,10417.224523556384,10406.32232638008,20235.111857409036,0.0,3,4,0.998857559927856,-11519.184544339927,0,1491
3188,3188,0x05944805b5175cc70253ae77dbe63e3702dd82ce,6,149.55979042067062,0.0,0.0,30.627259205737708,0.0,3,2,0.0,118.93253121493291,0,1446
3189,3189,0x0595088cc2e0fca96cd7815633d0ff2cd3e7bbc7,3,63.853813970820156,47.82785940618348,47.82785940618348,0.0,0.0,2,3,0.9795198886012734,16.025954564636677,0,1413
3190,3190,0x0595228bced10a0b0f0654331c68a47f1952560f,3,3.242653671360311,0.0,0.0,0.0,0.0,1,1,0.0,3.242653671360311,0,1455
3191,3191,0x0595be8ecbaaed83317629be7842884fdfd72b5a,1,0.011796385668200005,0.0,0.0,0.0,0.0,1,1,0.0,0.011796385668200005,0,1457
3192,3192,0x0595dae9e1f07787c2595a87f267ab3b6c27ce7f,1,0.0,0.0,0.0,11173.841805163569,0.0,1,1,0.0,-11173.841805163569,0,1480
3193,3193,0x0596ba515818c72366468b40a93e38f8e44a4e2d,1,1.4034023446197885,0.0,0.0,0.0,0.0,1,1,0.0,1.4034023446197885,0,1455
3194,3194,0x0596fa0d5905a2ff0d1d48e5a3ccaa965e04456b,28,1576.897662913906,683.2235580864403,503.1915833653839,1916.0330907756684,0.0,6,4,0.7354198454853756,-1022.3589859482026,0,1423
3195,3195,0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,85,205470.88635963257,33862.89013783975,33802.07155436729,255961.08457178995,0.0,5,4,0.9981744984636782,-84353.08834999712,0,1428
3196,3196,0x05986ff3f0e4c621ba6484762f2d734201c33b54,17,385.2630184074923,64.33210199823363,64.47846171351765,503.99665517963376,0.0,4,4,0.9869338310171153,-183.06573877037505,0,1429
3197,3197,0x0598b27a62dfed32267c65f71d212636828a5599,35,565063.4104868238,279639.68564525794,203826.44051390127,629197.3230988771,0.0,6,4,0.7288869287513767,-343773.59825731127,0,1439
3198,3198,0x0598d15a97428f9b39b1e463b84142f8cf5f1028,2,1.113608725270269,0.0,0.0,0.0,0.0,1,1,0.0,1.113608725270269,0,1457
3199,3199,0x059949cb13386014e50039c5750b5f160b0d2778,369,234178.67801574516,116424.7709389888,115776.30552866263,214131.84877566807,0.0,8,4,0.9944216353038666,-96377.94169891172,0,1439
3200,3200,0x05995bc5736707208ebdb18bc5be812668b525b2,13,0.0,0.0,0.0,109822.2195837077,0.0,5,1,0.0,-109822.2195837077,0,1419
3201,3201,0x0599da9dc8adf0baa33b49aba6e560a9486e61c3,1,0.17502569895396985,0.0,0.0,0.0,0.0,1,1,0.0,0.17502569895396985,0,1507
3202,3202,0x059a31c502a18b453acb1da46fcccc3d42509758,4,68.60312379632205,0.0,0.0,2597.6695741891463,0.0,4,2,0.0,-2529.066450392824,0,1457
3203,3203,0x059ada41ed6f1b53a6e4328b2f561a43d69ddc08,1,1.3579566737291824,0.0,0.0,0.0,0.0,1,1,0.0,1.3579566737291824,0,1456
3204,3204,0x059b254553bb97ca61a99c2bbdbefb594aa94365,7,12.858947264899928,1.3697716369446296,0.23949412693286298,0.0,0.0,3,3,0.10106211214581215,11.489175627955298,0,1435
3205,3205,0x059c258fd2f2d2883ae98da6c30cf609bfd6fc87,2,69.10570883951944,0.0,0.0,0.0,0.0,2,1,0.0,69.10570883951944,0,1453
3206,3206,0x059c7e54771374cf7bcb433443be573e45fe07a6,1,0.01240361167434829,0.0,0.0,0.0,0.0,1,1,0.0,0.01240361167434829,0,1494
3207,3207,0x059cb401dd05cd9abfe746ba3f695b41e2046914,1,1.1110320555784878,0.0,0.0,0.0,0.0,1,1,0.0,1.1110320555784878,0,1452
3208,3208,0x059df01c9ce8a32c9a278fa65306cc4ac1e77268,2,1.9997306845976315,0.0,0.0,0.0,0.0,1,1,0.0,1.9997306845976315,0,1460
3209,3209,0x059e3b842d48b5c37179903d12684b1a1ad2b1a7,1,1.1163510469420945,0.0,0.0,0.0,0.0,1,1,0.0,1.1163510469420945,0,1451
3210,3210,0x059e51c98c0a5b89624e8c1937a001dbeaceda8c,6,11804.110081471988,8109.151247239597,5935.013708806848,7418.698994978932,0.0,2,4,0.7318006197266558,-3723.740160746541,0,1522
3211,3211,0x059ecc2543ebee56fd21209a229969286840ce3a,7,0.0,0.03113941153350268,0.06244258383000728,350.1689861554638,0.0,2,3,0.06055687827618105,-350.2001255669973,0,1481
3212,3212,0x059f81468793528b6ab5d33b79c6f77274f9a6dd,2,9784.711582803497,0.0,0.0,9784.711689896678,0.0,1,2,0.0,-0.00010709318121371325,0,1432
3213,3213,0x05a03c1a64d75016a870f5abde6c85539cd38ec8,51,18554.588675227154,7447.59578891368,4326.202006055854,13083.280777922908,0.0,5,4,0.5808077292225837,-1976.2878916094342,0,1414
3214,3214,0x05a082d4a4ae72304cb0518eaf460fa474f00620,83,4751.586303314971,3207.753395791228,3211.954001146652,4558.478889579393,0.0,7,4,1.0009974606835235,-3014.6459820556497,0,1475
3215,3215,0x05a08ee67f851cf618de3922d2c9da56fd7838b8,4,976.006591773821,720.2807585343494,16.380642485110265,0.0,0.0,2,3,0.02271049420255701,255.72583323947163,0,1476
3216,3216,0x05a09bd0798c0320678f760890731fbeac9b0b62,20,894.2041089121121,367.7058531530956,0.0,0.0,0.0,2,2,0.0,526.4982557590165,0,1489
3217,3217,0x05a0d58fe46c6f113ca23d43e73787d25c769017,1,0.01366602144815882,0.0,0.0,0.0,0.0,1,1,0.0,0.01366602144815882,0,1461
3218,3218,0x05a0fe42815aafbedf44e623d639ca097f29701e,14,5113.085266732809,0.0,0.0,5741.488603079057,0.0,5,2,0.0,-628.4033363462477,0,1468
3219,3219,0x05a120746daac8c26b234a7387ec17ba6df9079f,6,239.01095046286667,128.37890488443912,0.0,0.0,1.0,5,3,0.0,110.63204557842755,1,1475
3220,3220,0x05a1426afaf2fd88fff3f6de78c0544462dba3e9,4,95.3641566958138,0.0,0.0,0.0,0.0,2,1,0.0,95.3641566958138,0,1417
3221,3221,0x05a19e0c1ed3da29eb0cc4f2e79dbef594bfbbc7,1,0.15913486853660547,0.0,0.0,0.0,0.0,1,1,0.0,0.15913486853660547,0,1512
3222,3222,0x05a20d98ca4196687b9dc5305e1f4841d4cecc7a,2,1.1101524094190016,0.0,0.0,0.0,0.0,1,1,0.0,1.1101524094190016,0,1456
3223,3223,0x05a28038dbc46d2f7c9e819d0ef6380499bf54d5,7,0.0,1601.0812253596703,3201.306359789924,2625.402603739568,0.0,4,3,1.9982172620937024,-4226.483829099238,0,1489
3224,3224,0x05a2b91edda4d53f8546fa29eff0b9a6a61bac38,2,3.267933571654706,0.0,0.0,0.0,0.0,1,1,0.0,3.267933571654706,0,1457
3225,3225,0x05a344b63615ff8e48d70e067738920a84cb2fec,2,8.231105165993743,0.0,0.0,0.0,0.0,2,1,0.0,8.231105165993743,0,1466
3226,3226,0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,7,99645.86442450009,78983.32068434978,83770.70444287948,131202.1972292847,0.0,2,4,1.0605991634422969,-110539.65348913439,0,1439
3227,3227,0x05a46cd17bdabb0b230832b93b3f9d72bff942ea,1,0.14975867004210114,0.0,0.0,0.0,0.0,1,1,0.0,0.14975867004210114,0,1420
3228,3228,0x05a4a3c1fe0916ec75df97a03cb0d8b8408ec402,10,523.8589929881355,144.50333844525255,144.8324724912318,257.15522649330177,0.0,3,4,0.995389343219275,122.20042804958115,0,1463
3229,3229,0x05a5512222dbf0a2227187ea096bc39b6b9b4991,13,320.35660278085084,126.76622261025628,0.0,0.0,0.0,1,2,0.0,193.59038017059456,0,1491
3230,3230,0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,6,16.32867477102489,3.462108857508023,2.9575612542690215,0.0,0.0,2,3,0.6628169210378131,12.866565913516867,0,1419
3231,3231,0x05a579affa31012fd2af5f479c5ba8147956ed73,2,1.0165804935426157,0.0,0.0,0.0,0.0,2,1,0.0,1.0165804935426157,0,1456
3232,3232,0x05a5a6087274ddaac3b52ebb6935866c650a9083,2,1.2831450215810936,0.0,0.0,0.0,0.0,1,1,0.0,1.2831450215810936,0,1457
3233,3233,0x05a6cac0b7e4b030c2cbbbca93f72e3b203acf06,1,0.09967725552353245,0.0,0.0,0.0,0.0,1,1,0.0,0.09967725552353245,0,1420
3234,3234,0x05a726aff20ab6b723a147fcb19d3fa6433d627d,115,1061588.1262863073,1264492.3627332782,878212.7082815568,1727401.0469670813,0.0,6,4,0.6945174519407895,-1930305.283414052,0,1412
3235,3235,0x05a814ca775fbaa70d568cd825ff8b3de2e14dea,1,0.15880946244382033,0.0,0.0,0.0,0.0,1,1,0.0,0.15880946244382033,0,1490
3236,3236,0x05a878a8cfe334b909c5108775b6aa23745f390e,9,191.5440356612303,0.0,0.0,352.20570087292907,0.0,3,2,0.0,-160.66166521169876,0,1516
3237,3237,0x05a9015530f7e4261797b1506af6fb4d8981f918,13,1487.0352680536892,1102.2878426766697,1141.4101375346017,1545.512978394446,0.0,3,4,1.0345533535160183,-1160.7655530174266,0,1490
3238,3238,0x05a97d4b9cda015c407da6ecdd2afc5a5353f00d,6,227360.59653573137,0.0,0.0,7527.851973379214,0.0,3,2,0.0,219832.74456235216,0,1449
3239,3239,0x05a9c57436c5e002624a71df1a223b750e1aafa5,1,1.6583549538966589,0.0,0.0,0.0,0.0,1,1,0.0,1.6583549538966589,0,1458
3240,3240,0x05a9c66e3ebce844800db7f1e5c9b3892541fb4c,3,2.1556892990692096,0.0,0.0,0.0,0.0,1,1,0.0,2.1556892990692096,0,1452
3241,3241,0x05a9f15665e735dfc5821639cccd5713ba3ef1bd,2,2.0619923390979973,0.0,0.0,0.0,0.0,1,1,0.0,2.0619923390979973,0,1456
3242,3242,0x05aa05b10fa49bf1c1ab11c5857ec0706680dd85,1,0.11038640370379864,0.0,0.0,0.0,0.0,1,1,0.0,0.11038640370379864,0,1513
3243,3243,0x05aac88cd537c90a6c694f6ff4bebad781b45859,8,26306.23619073343,0.0,0.0,27469.978019322545,0.0,1,2,0.0,-1163.7418285891144,0,1412
3244,3244,0x05ab23f254285f98e358dd78138a270fd0485045,1,1.1065205649045815,0.0,0.0,0.0,0.0,1,1,0.0,1.1065205649045815,0,1453
3245,3245,0x05ab8ff4726dfb3d965dcf606e570b734d66254d,19,1208.1864298576008,9.992601606020905,10.015696753915792,818.8338243867379,0.0,5,4,0.9111306961611308,379.36000386484216,0,1477
3246,3246,0x05ac24636011b12ffbe518100e26e25072498f0f,12,1589.8059646955164,489.2278192879212,0.0,165.42830984327767,0.0,3,3,0.0,935.1498355643175,0,1498
3247,3247,0x05ac4029c54a5622b6ef4114308cfced60198aa3,3,121.2987461703967,0.0,0.0,85.71065426382114,0.0,2,2,0.0,35.588091906575556,0,1470
3248,3248,0x05acb1438730ca2e4ae69689c82a00731752a400,14,0.0,175366.3144172145,349620.09316040284,509505.4311227786,0.0,5,3,1.993644564394853,-684871.7455399932,0,1470
3249,3249,0x05ad1db106f533995cbf40dc6d9694ba80ef0143,9,0.0,0.0,0.0,201479.43047557262,0.0,3,1,0.0,-201479.43047557262,0,1485
3250,3250,0x05ae01015bd81d82e90c0263c5a90a948bef4bb9,27,1.4523343325959782e-05,1.3272187706991222e-05,1.3019822968696403e-05,1.4113349944395115e-05,0.0,1,4,1.3019650169455473e-05,-1.2862194325426556e-05,0,1474
3251,3251,0x05ae85da4be4a3852e8b67d3d40daaab939badb6,2,2.1116972101756497,0.0,0.0,0.0,0.0,1,1,0.0,2.1116972101756497,0,1455
3252,3252,0x05aeaabd4b221dc741b0213dedc1c2fe3613e2c0,237,42134.98071973886,16822.04288765298,16792.91285491368,30688.789757169252,0.0,8,4,0.998209002203673,-5375.851925083374,0,1418
3253,3253,0x05b024e370ae7d3e3678a52d5fb68ce9c4ab30f5,27,1334.659198152562,608.0970449490128,204.17288420620392,655.1725834780574,0.0,7,4,0.33520583608034926,71.38956972549192,0,1412
3254,3254,0x05b02f5f36da0730785f75086d55444239a8089d,1,1.1703101579465531,0.0,0.0,0.0,0.0,1,1,0.0,1.1703101579465531,0,1492
3255,3255,0x05b033ddba3179c3de5937e76665e5980de7df57,2,2.9369535895315355,0.0,0.0,0.0,0.0,1,1,0.0,2.9369535895315355,0,1456
3256,3256,0x05b048ba2f157a628eff029fbf949427a67b3b7c,1,1.0152074445246042,0.0,0.0,0.0,0.0,1,1,0.0,1.0152074445246042,0,1461
3257,3257,0x05b0b833b8fb2f90cc00594f73fc560e6542bbf3,8,639.3173697565376,542.1594011124965,550.9870311523135,648.3251438529456,0.0,1,4,1.0144112944078376,-551.1671752089046,0,1428
3258,3258,0x05b1682594fd90d2683be14e47d6e6b5ef3c0ae2,2,2214.0053621153884,0.0,0.0,0.0,0.0,2,1,0.0,2214.0053621153884,0,1486
3259,3259,0x05b16a13e7398292cea99546b07551e94f120b31,18,117453.97367183113,0.0,0.0,113006.32156511967,0.0,5,2,0.0,4447.652106711466,0,1514
3260,3260,0x05b2429b8ac58bb93c7385b62799f11849a8a11b,3,835.0699972994408,0.0,0.0,827.8068502167048,0.0,1,2,0.0,7.2631470827360545,0,1486
3261,3261,0x05b26f4df5372eefabb23039b69e2eabc8684666,34,5401.392188785995,1348.2342321592157,1352.4847987304909,3890.3250567789414,0.0,6,4,1.0024091936698591,162.83289984783778,0,1424
3262,3262,0x05b2ad74e7387fa6a6feacc6465f7c5ccb4f9803,33,608394.4317819431,417065.8441338731,416836.5650151328,607797.0725281178,0.0,1,4,0.9994478604042032,-416468.48488004785,0,1506
3263,3263,0x05b2ff2ee8563001555cbaff43edd2e179116eb8,1,0.09688473838865357,0.0,0.0,0.0,0.0,1,1,0.0,0.09688473838865357,0,1514
3264,3264,0x05b3395258d0a15d43ea0b101205cca5327c451b,1,0.1855140911573249,0.0,0.0,0.0,0.0,1,1,0.0,0.1855140911573249,0,1507
3265,3265,0x05b43571094e8613c2e993b4a8534ef974e84d75,22,101429.62718863545,30018.316069870292,29968.893009158124,160261.9139602636,0.0,4,4,0.9983203128080997,-88850.60284149845,0,1430
3266,3266,0x05b4600b2e54b7bf090f39c2c6e7c70d0a571838,74,2886.318797733508,1635.717865023591,587.0759143760561,569.7714566048287,0.0,5,4,0.35869096740603745,680.8294761050881,0,1413
3267,3267,0x05b4716b4cd9913274981bdca37e0d8109b8e880,4,0.0,0.0,0.0,54.378349385696765,0.0,2,1,0.0,-54.378349385696765,0,1466
3268,3268,0x05b502f8f602672c14e4d2a7ee0a5d1941fab83f,1,769.2538538245443,0.0,0.0,0.0,0.0,1,1,0.0,769.2538538245443,0,1497
3269,3269,0x05b56b2b0e2f395f2f814c09c845ecf656b80b1d,147,14539.57351343784,8081.0094698714065,6462.695067770795,9071.140581863734,0.0,6,4,0.7996396306961545,-2612.5765382973013,0,1439
3270,3270,0x05b577839fc3272bea6c3e62033a5b69d2679d87,1,0.0,0.0,0.0,4926.26437838642,0.0,1,1,0.0,-4926.26437838642,0,1464
3271,3271,0x05b605b02eba1c306bd1d7e83d282597849ef3f6,2,0.044767257505894865,0.01231100215852995,0.0,0.0,0.0,2,2,0.0,0.03245625534736492,0,1435
3272,3272,0x05b62442eebb2308ab39cf2dbb115fc47b633c52,150,139929.58484973284,93196.53732159329,78782.63654759237,119737.6387470128,0.0,5,4,0.8453295957353469,-73004.59121887325,0,1475
3273,3273,0x05b68b3510021ebd6e2f1f49a1d4574437853602,28,11519.829865955891,7093.255472511368,7282.266572187103,13335.413596328723,0.0,1,4,1.0265018789363076,-8908.839202884199,0,1425
3274,3274,0x05b6fbb7474bab00995346330fecff766b275618,1,0.020980310686544396,0.0,0.0,0.0,0.0,1,1,0.0,0.020980310686544396,0,1480
3275,3275,0x05b907bf39a7fe8704809decc5631603df28b229,1,1.157472742470736,0.0,0.0,0.0,0.0,1,1,0.0,1.157472742470736,0,1457
3276,3276,0x05b95e058f04185f3aa8c47f025c2ce00a50ad6e,65,2854.144850570705,2005.7655618592887,7.247277716681582,401.48013764272645,0.0,4,4,0.003611422208166113,446.8991510686897,0,1412
3277,3277,0x05ba97e1d4c3e46bf6c63fc7470dc0bc4dd38440,1,0.011971950598805004,0.0,0.0,0.0,0.0,1,1,0.0,0.011971950598805004,0,1459
3278,3278,0x05baba43f8be0876b72184b680d653e31adb1b65,13,5534.766294404076,2771.565585617456,0.0,0.0,0.0,3,2,0.0,2763.20070878662,0,1492
3279,3279,0x05baf63fe8b7f6bb8e00655b052a709b388d53d3,11,3088.430693495471,905.3106026008059,0.0,0.0,0.0,3,2,0.0,2183.1200908946653,0,1425
3280,3280,0x05bb0a35417765cf7b2fc8db8d7ce7ec2d58400d,1,0.16642811024000034,0.0,0.0,0.0,0.0,1,1,0.0,0.16642811024000034,0,1512
